36;vehicle.truck; (46.86731153818469, -1.311518155684022, 82.0066156197344) ;(2.845, 6.303, 2.537); (0.7138710860156212, 0.6939490610976129, -0.0805826554437496, 0.04826187723507641);7;4
37;vehicle.car; (15.005191878247244, 0.9303013339831728, 39.2324053006991) ;(2.328, 5.148, 1.914); (0.019996356802269355, -0.013370040308802289, -0.6987423487481623, 0.7149688928916269);5;1
37;movable_object.trafficcone; (12.162450170479882, 0.8230828722588477, 27.796735937501182) ;(0.545, 0.554, 1.001); (0.06354217205411089, 0.02924868911829759, -0.698257933787235, 0.7124203565723598);8;4
37;vehicle.car; (-12.45827051877187, 1.2674340762023493, 25.004367281254655) ;(2.342, 6.249, 2.063); (0.48197065160334884, 0.49472059474465274, 0.4936305916851734, -0.5284739000944944);6;4
37;vehicle.truck; (46.89599501148836, -1.3339696907385963, 80.99420095344004) ;(2.845, 6.303, 2.537); (0.7136150045264313, 0.6942789341614426, -0.07997743113909517, 0.04831146243681572);7;4
38;vehicle.car; (14.961137249428296, 0.9818572798401012, 38.286938815618804) ;(2.328, 5.148, 1.914); (0.019452386629304652, -0.013217731495563823, -0.6982392028113886, 0.7154781002140116);5;1
38;movable_object.trafficcone; (12.124329316297096, 0.8553429181325669, 26.849993206462322) ;(0.545, 0.554, 1.001); (0.06303025369039444, 0.02937004396933318, -0.6977464391065078, 0.7129617762202625);8;4
38;vehicle.car; (-12.576899039413771, 1.2904693365688866, 22.678204219010155) ;(2.342, 6.249, 2.063); (0.48271568267397685, 0.49426166601340527, 0.49337419701300284, -0.5284627488593908);6;4
38;vehicle.truck; (46.80230457418542, -1.1651689174486726, 80.0616470638391) ;(2.845, 6.303, 2.537); (0.7140699875114878, 0.6937926157257788, -0.07977781103135162, 0.048901535423449105);7;4
39;vehicle.car; (14.944066398006287, 1.0174510959813379, 37.818272459720774) ;(2.328, 5.148, 1.914); (0.019127980247924836, -0.01302468792883249, -0.6979230276239822, 0.7157988023098159);5;1
39;movable_object.trafficcone; (12.109140711477668, 0.8785352562523226, 26.381004047143797) ;(0.545, 0.554, 1.001); (0.06272599992123934, 0.029543455165088217, -0.6974190843677693, 0.7133016570500958);8;4
39;vehicle.car; (-12.632400943206324, 1.3007093370971419, 21.52182537530372) ;(2.342, 6.249, 2.063); (0.48317181633833395, 0.49390322217051796, 0.4932806524819814, -0.5284683537477406);6;4
39;vehicle.truck; (46.76496814116318, -1.0557841196485391, 79.5965930507518) ;(2.845, 6.303, 2.537); (0.7143582742698346, 0.6934963016380598, -0.07955548125555229, 0.049255060641071824);7;4
40;vehicle.car; (14.921914695851966, 1.0323650882365365, 36.85190781831146) ;(2.328, 5.148, 1.914); (0.01873927200645803, -0.012633951386608777, -0.6977258033833282, 0.7160083283385171);5;1
40;movable_object.trafficcone; (12.086806939055993, 0.8837981591061937, 25.41480583070454) ;(0.545, 0.554, 1.001); (0.062350786812223724, 0.029921442694063105, -0.6971984084187628, 0.71353448826903);8;4
40;vehicle.car; (-12.736692516439536, 1.293074291432793, 19.189817360137084) ;(2.342, 6.249, 2.063); (0.4835970472975868, 0.4934850718044017, 0.49340996882993193, -0.5283492996214771);6;4
40;vehicle.truck; (46.71567237366721, -0.9566579521592707, 78.62390638723168) ;(2.845, 6.303, 2.537); (0.7145297569932348, 0.6933372581045429, -0.0791477097497098, 0.04966198683740569);7;4
41;vehicle.car; (14.880183421766171, 1.0530422829718935, 35.89253248850688) ;(2.328, 5.148, 1.914); (0.01795461755725658, -0.012216470977537364, -0.6975565007194499, 0.7162006128517788);5;1
41;movable_object.trafficcone; (12.050896414365004, 0.8937448792951369, 24.454133589756626) ;(0.545, 0.554, 1.001); (0.061579312814993625, 0.030327826395998292, -0.697003971871899, 0.7137742460849397);8;4
41;vehicle.car; (-12.87929530322636, 1.2794934268099203, 16.37099651420051) ;(2.342, 6.249, 2.063); (0.4842952866738017, 0.49306705719918387, 0.49357794821491524, -0.5279429528333824);6;4
41;vehicle.truck; (46.615518023286384, -0.826114580476667, 77.67210952337064) ;(2.845, 6.303, 2.537); (0.7146462988500091, 0.6932085604510931, -0.07871598043873917, 0.050461407836824346);7;4
42;vehicle.car; (14.874029700724561, 1.0650083205663623, 35.42276244810128) ;(2.328, 5.148, 1.914); (0.017505052430603185, -0.011754057768949333, -0.6975166304744018, 0.7162583091853127);5;1
42;movable_object.trafficcone; (12.045485213642717, 0.9027650256855979, 23.98505913972715) ;(0.545, 0.554, 1.001); (0.06113410077476683, 0.030786949265976526, -0.6969359880342622, 0.7138592396684813);8;4
42;vehicle.car; (-12.896124863329366, 1.254460759724676, 15.702402722860716) ;(2.342, 6.249, 2.063); (0.4846589119073516, 0.4927065603440263, 0.4938702795839786, -0.5276723713123356);6;4
42;vehicle.truck; (46.60925272835174, -0.7642875513370668, 77.20051612880532) ;(2.845, 6.303, 2.537); (0.7146608380693442, 0.693212991856188, -0.07825187272002959, 0.05091442691049264);7;4
43;vehicle.car; (14.856381986422145, 1.0582085857165013, 34.478309830573686) ;(2.328, 5.148, 1.914); (0.017280810165086813, -0.011538944539669915, -0.6974368574207498, 0.716344928278283);5;1
43;movable_object.trafficcone; (12.034426136506482, 0.9064015702616202, 23.044443772877237) ;(0.545, 0.554, 1.001); (0.06091555564198958, 0.03099679965961255, -0.6968432504809692, 0.7139593670166446);8;4
43;vehicle.truck; (46.565259581491304, -0.7188102624270749, 76.25069235009448) ;(2.845, 6.303, 2.537); (0.7147256665976843, 0.6931541071152858, -0.07803012956052086, 0.051145910652522386);7;4
44;vehicle.car; (14.844804540809344, 1.0345365729831, 33.53227589753771) ;(2.328, 5.148, 1.914); (0.017416456060765473, -0.011546283779627908, -0.6973931190547943, 0.7163841063872017);5;1
44;movable_object.trafficcone; (12.027238659709871, 0.8968570610284183, 22.10273416502912) ;(0.545, 0.554, 1.001); (0.06105333749737768, 0.030986807869255784, -0.6968000408382365, 0.7139902035786888);8;4
44;vehicle.truck; (46.53340602526545, -0.7213800263063554, 75.29333208914952) ;(2.845, 6.303, 2.537); (0.7147776082136665, 0.6931098680380224, -0.0780332621540934, 0.051014621651604364);7;4
45;vehicle.car; (14.849391627588298, 1.0311198193232174, 33.052080622761686) ;(2.328, 5.148, 1.914); (0.01740261361424561, -0.011316582836971067, -0.6973498349161633, 0.7164302420575832);5;1
45;movable_object.trafficcone; (12.031546866310142, 0.8985539747819102, 21.625331975814074) ;(0.545, 0.554, 1.001); (0.06104233312667373, 0.031213443135658547, -0.6967428351065573, 0.7140370972587813);8;4
45;vehicle.truck; (46.537888703236014, -0.6976439389516554, 74.80055322262965) ;(2.845, 6.303, 2.537); (0.714822212672029, 0.693088697587535, -0.07780047931164008, 0.05103280284247308);7;4
46;vehicle.car; (14.850180002912326, 0.9864798909893195, 32.09285688912577) ;(2.328, 5.148, 1.914); (0.017530722087955475, -0.011089405009913678, -0.6975723790420292, 0.7162139867925263);5;1
46;movable_object.trafficcone; (12.03322349909877, 0.8756188119480809, 20.67121123208411) ;(0.545, 0.554, 1.001); (0.06115702089528269, 0.03145376431115987, -0.6969511170925033, 0.7138134349319745);8;4
46;vehicle.truck; (46.53192857529875, -0.7416990932834695, 73.81889709062175) ;(2.845, 6.303, 2.537); (0.714619167073701, 0.6933319019233012, -0.07759557127341737, 0.05088464547444577);7;4
47;vehicle.car; (14.805421779743742, 0.930625833608701, 31.177371040082196) ;(2.328, 5.148, 1.914); (0.017599943777189264, -0.011714588220771927, -0.6977643399379025, 0.716015318490381);5;1
47;movable_object.trafficcone; (12.006386392872873, 0.84862269804205, 19.758534041998715) ;(0.545, 0.554, 1.001); (0.061214003453238186, 0.03084144526264926, -0.697180830861169, 0.7136109164769475);8;4
47;vehicle.truck; (46.41458076313772, -0.8197951634951451, 72.9203516559346) ;(2.845, 6.303, 2.537); (0.7144280096999549, 0.6934633371046874, -0.07823621768586142, 0.05079678424863915);7;4
48;vehicle.car; (14.784907874617522, 0.9076800081789389, 30.71764704544243) ;(2.328, 5.148, 1.914); (0.0174612437268295, -0.011825623241705996, -0.6978984492443427, 0.7158861740142771);5;1
48;movable_object.trafficcone; (11.990968680342553, 0.8319641491692492, 19.298348082471765) ;(0.545, 0.554, 1.001); (0.06106768896212034, 0.030738791750899996, -0.697321459231256, 0.7134904670295976);8;4
48;vehicle.truck; (46.37493906335345, -0.8532419398402806, 72.4704858315834) ;(2.845, 6.303, 2.537); (0.7142862207520237, 0.6935862405166784, -0.07835954178435306, 0.050922529602121624);7;4
49;vehicle.car; (14.768358408402625, 0.8599738135092203, 29.768157935442975) ;(2.328, 5.148, 1.914); (0.017795901412389736, -0.012075997296942087, -0.698028418797624, 0.7157470242572399);5;1
49;vehicle.truck; (46.33348140129604, -0.9203535764432155, 71.51125245418625) ;(2.845, 6.303, 2.537); (0.7141796361644412, 0.693691728449306, -0.07862117425249365, 0.05057612211508061);7;4
50;vehicle.car; (14.704059891361226, 0.8356600491853682, 28.84317695936139) ;(2.328, 5.148, 1.914); (0.017206373622385696, -0.012410564162406712, -0.6981246596000252, 0.7156618463089164);5;1
50;vehicle.truck; (46.187611347788135, -0.9197699339530049, 70.62118080354227) ;(2.845, 6.303, 2.537); (0.7140385987988374, 0.6937556085037584, -0.07896339730571617, 0.05115483340715221);7;4
51;vehicle.car; (14.692878707270589, 0.8313048496752751, 28.36705096995669) ;(2.328, 5.148, 1.914); (0.017015259722566956, -0.01223674327853852, -0.6981340110260346, 0.7156602865181292);5;1
51;vehicle.truck; (46.16273879950325, -0.897243752092632, 70.14264779597728) ;(2.845, 6.303, 2.537); (0.7140188115696126, 0.6937815018609759, -0.07879126165313616, 0.05134492659801082);7;4
52;vehicle.car; (14.68405596192166, 0.8267747084277887, 27.407124434866926) ;(2.328, 5.148, 1.914); (0.01679675704620398, -0.011739143130482965, -0.6980925267596413, 0.7157142485333328);5;1
52;vehicle.truck; (46.145085570041914, -0.8422680609809633, 69.1641235011736) ;(2.845, 6.303, 2.537); (0.714051679631514, 0.6937876838634456, -0.0782919735253495, 0.05156758105938419);7;4
53;vehicle.car; (14.645198887027732, 0.7886366120648398, 26.467646134112126) ;(2.328, 5.148, 1.914); (0.016685898399495303, -0.012042114647122182, -0.6982399050368346, 0.7155680284107024);5;1
53;vehicle.truck; (46.043701179950354, -0.87517739630646, 68.23479720653856) ;(2.845, 6.303, 2.537); (0.7138955493416322, 0.6939054826715336, -0.07860762449920544, 0.051663982804148245);7;4
54;vehicle.car; (14.638319767457741, 0.7615491167374085, 25.99991857168072) ;(2.328, 5.148, 1.914); (0.016699058288545954, -0.011994826630171762, -0.6984539079716086, 0.7153596326503031);5;2
54;vehicle.car; (28.111451003234393, 0.4310980534763667, 56.01337878203191) ;(2.115, 5.327, 1.868); (0.7150296063951331, 0.6985551973544082, -0.0015406738278542775, -0.027403002604128535);9;2
55;vehicle.car; (14.622346993220335, 0.7118146590061246, 25.05498584376688) ;(2.328, 5.148, 1.914); (0.01655225054360171, -0.011838547406090694, -0.698908644382183, 0.7149213793174145);5;2
55;vehicle.car; (28.095409710446855, 0.3491328204019842, 55.068104640413615) ;(2.115, 5.327, 1.868); (0.714593599214679, 0.6990075440198411, -0.0013776066844642387, -0.02724965255895101);9;2
56;vehicle.car; (14.617524626540483, 0.6673013925884576, 24.09853207740745) ;(2.328, 5.148, 1.914); (0.016643970769280036, -0.01167143791466213, -0.6992501140533072, 0.7145880168114163);5;2
56;vehicle.car; (28.10106701958209, 0.2770924006834262, 54.10659896745703) ;(2.115, 5.327, 1.868); (0.7142589013905888, 0.6993464745488521, -0.001205405595828546, -0.02733637352961721);9;2
57;vehicle.car; (14.59842315339443, 0.6420744525918209, 23.635181133112273) ;(2.328, 5.148, 1.914); (0.01657684273429294, -0.01186212969012057, -0.6994332006058863, 0.7144072340439893);5;2
57;vehicle.car; (28.070591012619218, 0.23433817023739387, 53.64812336303911) ;(2.115, 5.327, 1.868); (0.7140791434832676, 0.6995323944216935, -0.0013933360080705115, -0.027266547482648118);9;2
58;vehicle.car; (14.593112344686904, 0.5922018187363598, 22.702133274578564) ;(2.328, 5.148, 1.914); (0.017221055313757616, -0.012091573870873673, -0.6996072804120135, 0.7142176715047819);5;2
58;vehicle.car; (28.081650055716686, 0.1520496518628525, 52.707264060631275) ;(2.115, 5.327, 1.868); (0.7138799611201363, 0.699709888511294, -0.0016201492773907367, -0.027907850991159167);9;2
59;vehicle.car; (14.569395833690976, 0.5529293178726244, 21.762632618799902) ;(2.328, 5.148, 1.914); (0.01755023558503943, -0.01255583565439261, -0.6996637917901858, 0.7141462866106003);5;2
59;vehicle.car; (28.051240059449018, 0.0924831064906337, 51.770466971828824) ;(2.115, 5.327, 1.868); (0.7138036578271398, 0.6997733415352205, -0.0020835133386358784, -0.02823592607646197);9;2
60;vehicle.car; (14.56871115215406, 0.5374657694341886, 21.288954335025778) ;(2.328, 5.148, 1.914); (0.017757479831320144, -0.012507965628104134, -0.6997029210945942, 0.7141036653859008);5;2
60;vehicle.car; (28.06112877518848, 0.07025074483005131, 51.291931417415746) ;(2.115, 5.327, 1.868); (0.7137579398329483, 0.6998117500519186, -0.002035063078312749, -0.028442509259268334);9;2
61;vehicle.car; (-8.524892853333228, 1.4606173658358172, 41.96177371227832) ;(2.047, 5.407, 1.948); (0.48757194151382083, 0.4995087916836348, 0.4902410606498737, -0.5219466173202829);10;4
61;vehicle.car; (14.527031838849696, 0.5060574405465547, 20.37015132453352) ;(2.328, 5.148, 1.914); (0.01766506295060971, -0.013063408210422789, -0.6997675884765499, 0.7140326428354615);5;4
61;vehicle.car; (27.985748104081964, 0.029515122426347455, 50.40031398524307) ;(2.115, 5.327, 1.868); (0.7137043868925794, 0.6998831292435643, -0.0029893003520055084, -0.02794132448417669);9;2
62;vehicle.car; (-8.507866288583296, 1.4477624367024076, 41.04734008715225) ;(2.047, 5.407, 1.948); (0.48726608201869215, 0.49939269994565705, 0.4903243620155796, -0.5222649869263255);10;4
62;vehicle.car; (14.525922309417727, 0.4825224824022234, 19.4368456769537) ;(2.328, 5.148, 1.914); (0.0181063581927981, -0.012922206405440007, -0.699745714761165, 0.7140455945162019);5;4
62;vehicle.car; (28.000558631055927, 0.007972399749632724, 49.47853132115828) ;(2.115, 5.327, 1.868); (0.7137354608997344, 0.6998564756837692, -0.003458639688089904, -0.027760459456673492);9;2
63;vehicle.car; (-8.49508219126353, 1.4498891081423786, 40.586859479659466) ;(2.047, 5.407, 1.948); (0.4871573602437432, 0.4992400367493615, 0.4903494101389728, -0.5224888018352223);10;4
63;vehicle.car; (14.527442751937453, 0.47598732348301726, 18.964754250206692) ;(2.328, 5.148, 1.914); (0.0183407298984955, -0.012795711531856102, -0.6996566501388636, 0.71412916150347);5;4
63;vehicle.car; (28.013200028341018, 0.009756025667528583, 49.01090033289065) ;(2.115, 5.327, 1.868); (0.7138279880521428, 0.6997641889738704, -0.0036384264296362434, -0.027684745913380937);9;2
64;vehicle.car; (-8.517733713093985, 1.462622813869804, 39.66027161663329) ;(2.047, 5.407, 1.948); (0.48746456455748405, 0.49897323372779767, 0.49020570929071955, -0.5225919755438174);10;4
64;vehicle.car; (27.982037087714975, 0.04860353089379956, 48.11020861637702) ;(2.115, 5.327, 1.868); (0.7141424553451514, 0.6994702282424186, -0.004162355161645204, -0.026918916687075967);9;2
65;vehicle.car; (-8.51679813937365, 1.4427787723716612, 38.73720480606928) ;(2.047, 5.407, 1.948); (0.48755080410648577, 0.4986612899172001, 0.490451580423638, -0.5225785860645163);10;4
65;vehicle.car; (27.979350253681186, 0.06051399706868076, 47.192791293789625) ;(2.115, 5.327, 1.868); (0.7142173111445418, 0.6994188079338257, -0.004377888801262941, -0.026225896734541954);9;2
66;vehicle.car; (-8.521724416759936, 1.4281140861996495, 38.27342834201064) ;(2.047, 5.407, 1.948); (0.48752105890607966, 0.498651275826238, 0.4905161795939958, -0.5225552600409552);10;4
66;vehicle.car; (27.967978999330214, 0.053139782236173515, 46.745121931206) ;(2.115, 5.327, 1.868); (0.7141989993821125, 0.6994539038272046, -0.004842906927423174, -0.025701594405110495);9;2
67;vehicle.car; (-8.532201946774759, 1.4127789765600114, 36.37765854876427) ;(2.047, 5.407, 1.948); (0.48777234232298006, 0.498101437099101, 0.4908921208482048, -0.5224921301930926);10;3
67;vehicle.car; (27.97459151878076, 0.08898671839117724, 45.81905815893038) ;(2.115, 5.327, 1.868); (0.7143466780854244, 0.6993275990126107, -0.004585325538649709, -0.025074041502735955);9;2
68;vehicle.car; (-8.561866820511659, 1.4134695582642653, 33.943572311484445) ;(2.047, 5.407, 1.948); (0.488330966665032, 0.49737140371035254, 0.49116120444865347, -0.5224128874862646);10;3
68;vehicle.car; (27.96687662417702, 0.16464380571604345, 44.89621877989407) ;(2.115, 5.327, 1.868); (0.7147071812134516, 0.6989974925846878, -0.004488579349613553, -0.024000065367905);9;2
69;vehicle.car; (-8.581479856006059, 1.42020563054973, 32.72231019616972) ;(2.047, 5.407, 1.948); (0.48848222058339213, 0.4971868489581086, 0.4910797511567969, -0.5225237175485951);10;3
69;vehicle.car; (27.956363924700764, 0.1861556541509194, 44.43517110863342) ;(2.115, 5.327, 1.868); (0.7149028816976761, 0.69880741509963, -0.0047203151259346265, -0.023659775299954278);9;2
70;vehicle.car; (-8.579917609492313, 1.4033279698576846, 30.30930183222415) ;(2.047, 5.407, 1.948); (0.4885269874928214, 0.4965207141760203, 0.49152673534770847, -0.5226949696751898);10;3
70;vehicle.car; (27.991931678021032, 0.21737815281681372, 43.5012021980666) ;(2.115, 5.327, 1.868); (0.7150761180448884, 0.6986492098595457, -0.004542326504567595, -0.023125618573605178);9;2
71;vehicle.car; (-8.624080926506473, 1.3889169459243815, 27.89673948102142) ;(2.047, 5.407, 1.948); (0.4887750692055683, 0.4962912773944319, 0.4915510941634397, -0.5226580349827418);10;3
71;vehicle.car; (27.966253357030777, 0.2366479623557506, 42.61430966030269) ;(2.115, 5.327, 1.868); (0.7152448464531922, 0.6985003881082044, -0.004971720402398017, -0.02230021145815919);9;2
72;vehicle.car; (-8.646509894941692, 1.3870150702231308, 26.15708061290176) ;(2.047, 5.407, 1.948); (0.48846569299646686, 0.4964264271089961, 0.4913733478320102, -0.5229859484476047);10;3
72;vehicle.car; (27.963170179479174, 0.20807920117730272, 42.16397900282184) ;(2.115, 5.327, 1.868); (0.7152757268737178, 0.6984656981716486, -0.005712527412000512, -0.022218687032185047);9;2
